date,sku,sales
2023-03-22,SKU-B001,301.58
2023-03-23,SKU-B001,290.33
2023-03-24,SKU-B001,224.89
2023-03-25,SKU-B001,325.24
2023-03-26,SKU-B001,339.19
2023-03-27,SKU-B001,333.79
2023-03-28,SKU-B001,303.95
2023-03-29,SKU-B001,307.63
2023-03-30,SKU-B001,269.56
2023-03-31,SKU-B001,293.77
2023-04-01,SKU-B001,255.9
2023-04-02,SKU-B001,291.88
2023-04-03,SKU-B001,247.33
2023-04-04,SKU-B001,305.22
2023-04-05,SKU-B001,278.24
2023-04-06,SKU-B001,310.47
2023-04-07,SKU-B001,293.69
2023-04-08,SKU-B001,275.26
2023-04-09,SKU-B001,312.69
2023-04-10,SKU-B001,254.79
2023-04-11,SKU-B001,280.89
2023-04-12,SKU-B001,273.07
2023-04-13,SKU-B001,309.89
2023-04-14,SKU-B001,286.37
2023-04-15,SKU-B001,296.31
2023-04-16,SKU-B001,303.66
2023-04-17,SKU-B001,221.2
2023-04-18,SKU-B001,261.99
2023-04-19,SKU-B001,291.93
2023-04-20,SKU-B001,317.7
2023-04-21,SKU-B001,305.07
2023-04-22,SKU-B001,326.29
2023-04-23,SKU-B001,282.29
2023-04-24,SKU-B001,291.56
2023-04-25,SKU-B001,274.33
2023-04-26,SKU-B001,276.18
2023-04-27,SKU-B001,264.86
2023-04-28,SKU-B001,273.12
2023-04-29,SKU-B001,283.26
2023-04-30,SKU-B001,270.03
2023-05-01,SKU-B001,289.52
2023-05-02,SKU-B001,236.54
2023-05-03,SKU-B001,301.07
2023-05-04,SKU-B001,293.89
2023-05-05,SKU-B001,301.63
2023-05-06,SKU-B001,275.51
2023-05-07,SKU-B001,274.24
2023-05-08,SKU-B001,317.06
2023-05-09,SKU-B001,284.42
2023-05-10,SKU-B001,345.93
2023-05-11,SKU-B001,248.5
2023-05-12,SKU-B001,281.8
2023-05-13,SKU-B001,256.53
2023-05-14,SKU-B001,266.33
2023-05-15,SKU-B001,266.25
2023-05-16,SKU-B001,275.15
2023-05-17,SKU-B001,311.45
2023-05-18,SKU-B001,256.13
2023-05-19,SKU-B001,306.51
2023-05-20,SKU-B001,247.62
2023-05-21,SKU-B001,277.37
2023-05-22,SKU-B001,326.94
2023-05-23,SKU-B001,302.31
2023-05-24,SKU-B001,296.88
2023-05-25,SKU-B001,307.17
2023-05-26,SKU-B001,305.62
2023-05-27,SKU-B001,307.13
2023-05-28,SKU-B001,329.42
2023-05-29,SKU-B001,259.3
2023-05-30,SKU-B001,287.1
2023-05-31,SKU-B001,307.45
2023-06-01,SKU-B001,304.91
2023-06-02,SKU-B001,299.42
2023-06-03,SKU-B001,320.93
2023-06-04,SKU-B001,269.03
2023-06-05,SKU-B001,244.66
2023-06-06,SKU-B001,319.98
2023-06-07,SKU-B001,283.43
2023-06-08,SKU-B001,267.71
2023-06-09,SKU-B001,284.5
2023-06-10,SKU-B001,271.08
2023-06-11,SKU-B001,312.4
2023-06-12,SKU-B001,309.08
2023-06-13,SKU-B001,292.48
2023-06-14,SKU-B001,299.08
2023-06-15,SKU-B001,284.49
2023-06-16,SKU-B001,313.05
2023-06-17,SKU-B001,215.7
2023-06-18,SKU-B001,250.04
2023-06-19,SKU-B001,282.46
2023-06-20,SKU-B001,271.74
2023-06-21,SKU-B001,256.33
2023-06-22,SKU-B001,301.45
2023-06-23,SKU-B001,255.56
2023-06-24,SKU-B001,289.91
2023-06-25,SKU-B001,287.25
2023-06-26,SKU-B001,285.35
2023-06-27,SKU-B001,259.89
2023-06-28,SKU-B001,278.17
2023-06-29,SKU-B001,318.97
2023-06-30,SKU-B001,299.35
2023-07-01,SKU-B001,311.41
2023-07-02,SKU-B001,281.47
2023-07-03,SKU-B001,234.89
2023-07-04,SKU-B001,270.4
2023-07-05,SKU-B001,279.48
2023-07-06,SKU-B001,321.2
2023-07-07,SKU-B001,316.46
2023-07-08,SKU-B001,296.05
2023-07-09,SKU-B001,259.26
2023-07-10,SKU-B001,287.56
2023-07-11,SKU-B001,276.37
2023-07-12,SKU-B001,276.9
2023-07-13,SKU-B001,248.48
2023-07-14,SKU-B001,297.25
2023-07-15,SKU-B001,283.08
2023-07-16,SKU-B001,307.05
2023-07-17,SKU-B001,241.98
2023-07-18,SKU-B001,251.6
2023-07-19,SKU-B001,388.71
2023-07-20,SKU-B001,258.72
2023-07-21,SKU-B001,292.27
2023-07-22,SKU-B001,296.6
2023-07-23,SKU-B001,255.83
2023-07-24,SKU-B001,333.67
2023-07-25,SKU-B001,282.18
2023-07-26,SKU-B001,288.37
2023-07-27,SKU-B001,336.31
2023-07-28,SKU-B001,261.38
2023-07-29,SKU-B001,270.11
2023-07-30,SKU-B001,274.2
2023-07-31,SKU-B001,244.71
2023-08-01,SKU-B001,292.07
2023-08-02,SKU-B001,297.75
2023-08-03,SKU-B001,289.44
2023-08-04,SKU-B001,303.02
2023-08-05,SKU-B001,309.06
2023-08-06,SKU-B001,293.94
2023-08-07,SKU-B001,277.29
2023-08-08,SKU-B001,319.29
2023-08-09,SKU-B001,264.24
2023-08-10,SKU-B001,324.37
2023-08-11,SKU-B001,278.73
2023-08-12,SKU-B001,306.25
2023-08-13,SKU-B001,336.76
2023-08-14,SKU-B001,219.27
2023-08-15,SKU-B001,278.81
2023-08-16,SKU-B001,272.74
2023-08-17,SKU-B001,333.39
2023-08-18,SKU-B001,272.68
2023-08-19,SKU-B001,362.76
2023-08-20,SKU-B001,240.51
2023-08-21,SKU-B001,294.44
2023-08-22,SKU-B001,273.32
2023-08-23,SKU-B001,298.94
2023-08-24,SKU-B001,268.21
2023-08-25,SKU-B001,271.5
2023-08-26,SKU-B001,232.11
2023-08-27,SKU-B001,287.59
2023-08-28,SKU-B001,241.47
2023-08-29,SKU-B001,246.89
2023-08-30,SKU-B001,287.01
2023-08-31,SKU-B001,281.05
2023-09-01,SKU-B001,319.85
2023-09-02,SKU-B001,251.5
2023-09-03,SKU-B001,302.47
2023-09-04,SKU-B001,299.65
2023-09-05,SKU-B001,281.72
2023-09-06,SKU-B001,267.33
2023-09-07,SKU-B001,288.16
2023-09-08,SKU-B001,315.83
2023-09-09,SKU-B001,279.72
2023-09-10,SKU-B001,314.8
2023-09-11,SKU-B001,282.62
2023-09-12,SKU-B001,340.03
2023-09-13,SKU-B001,291.28
2023-09-14,SKU-B001,285.48
2023-09-15,SKU-B001,244.27
2023-09-16,SKU-B001,249.56
2023-09-17,SKU-B001,301.51
2023-09-18,SKU-B001,284.04
2023-09-19,SKU-B001,298.66
2023-09-20,SKU-B001,270.93
2023-09-21,SKU-B001,286.29
2023-09-22,SKU-B001,272.71
2023-09-23,SKU-B001,299.11
2023-09-24,SKU-B001,284.38
2023-09-25,SKU-B001,344.21
2023-09-26,SKU-B001,270.91
2023-09-27,SKU-B001,322.82
2023-09-28,SKU-B001,260.41
2023-09-29,SKU-B001,277.35
2023-09-30,SKU-B001,266.56
2023-10-01,SKU-B001,326.92
2023-10-02,SKU-B001,303.3
2023-10-03,SKU-B001,294.7
2023-10-04,SKU-B001,297.51
2023-10-05,SKU-B001,259.65
2023-10-06,SKU-B001,331.1
2023-10-07,SKU-B001,330.72
2023-10-08,SKU-B001,289.84
2023-10-09,SKU-B001,291.22
2023-10-10,SKU-B001,309.5
2023-10-11,SKU-B001,285.83
2023-10-12,SKU-B001,285.13
2023-10-13,SKU-B001,276.74
2023-10-14,SKU-B001,280.97
2023-10-15,SKU-B001,277.25
2023-10-16,SKU-B001,311.89
2023-10-17,SKU-B001,281.52
2023-10-18,SKU-B001,278.66
2023-10-19,SKU-B001,272.97
2023-10-20,SKU-B001,247.92
2023-10-21,SKU-B001,335.81
2023-10-22,SKU-B001,305.62
2023-10-23,SKU-B001,315.91
2023-10-24,SKU-B001,275.82
2023-10-25,SKU-B001,332.9
2023-10-26,SKU-B001,295.23
2023-10-27,SKU-B001,332.8
2023-10-28,SKU-B001,290.7
2023-10-29,SKU-B001,289.82
2023-10-30,SKU-B001,275.95
2023-10-31,SKU-B001,293.35
2023-11-01,SKU-B001,355.83
2023-11-02,SKU-B001,392.25
2023-11-03,SKU-B001,393.62
2023-11-04,SKU-B001,352.0
2023-11-05,SKU-B001,384.44
2023-11-06,SKU-B001,271.39
2023-11-07,SKU-B001,335.95
2023-11-08,SKU-B001,356.65
2023-11-09,SKU-B001,374.97
2023-11-10,SKU-B001,361.66
2023-11-11,SKU-B001,347.91
2023-11-12,SKU-B001,336.28
2023-11-13,SKU-B001,326.58
2023-11-14,SKU-B001,404.19
2023-11-15,SKU-B001,381.82
2023-11-16,SKU-B001,387.16
2023-11-17,SKU-B001,349.92
2023-11-18,SKU-B001,334.28
2023-11-19,SKU-B001,365.58
2023-11-20,SKU-B001,348.95
2023-11-21,SKU-B001,346.0
2023-11-22,SKU-B001,348.98
2023-11-23,SKU-B001,331.53
2023-11-24,SKU-B001,324.7
2023-11-25,SKU-B001,342.78
2023-11-26,SKU-B001,309.97
2023-11-27,SKU-B001,366.95
2023-11-28,SKU-B001,373.87
2023-11-29,SKU-B001,327.7
2023-11-30,SKU-B001,297.33
2023-12-01,SKU-B001,361.14
2023-12-02,SKU-B001,356.7
2023-12-03,SKU-B001,350.45
2023-12-04,SKU-B001,311.55
2023-12-05,SKU-B001,294.82
2023-12-06,SKU-B001,399.07
2023-12-07,SKU-B001,343.71
2023-12-08,SKU-B001,364.43
2023-12-09,SKU-B001,347.93
2023-12-10,SKU-B001,361.85
2023-12-11,SKU-B001,313.28
2023-12-12,SKU-B001,337.2
2023-12-13,SKU-B001,311.09
2023-12-14,SKU-B001,318.81
2023-12-15,SKU-B001,329.69
2023-12-16,SKU-B001,298.18
2023-12-17,SKU-B001,336.84
2023-12-18,SKU-B001,329.68
2023-12-19,SKU-B001,316.04
2023-12-20,SKU-B001,346.31
2023-12-21,SKU-B001,349.82
2023-12-22,SKU-B001,326.12
2023-12-23,SKU-B001,407.96
2023-12-24,SKU-B001,370.82
2023-12-25,SKU-B001,382.42
2023-12-26,SKU-B001,340.79
2023-12-27,SKU-B001,375.9
2023-12-28,SKU-B001,372.24
2023-12-29,SKU-B001,321.02
2023-12-30,SKU-B001,330.69
2023-12-31,SKU-B001,434.03
2024-01-01,SKU-B001,338.5
2024-01-02,SKU-B001,364.31
2024-01-03,SKU-B001,344.18
2024-01-04,SKU-B001,374.24
2024-01-05,SKU-B001,321.81
2024-01-06,SKU-B001,321.52
2024-01-07,SKU-B001,382.99
2024-01-08,SKU-B001,356.12
2024-01-09,SKU-B001,279.28
2024-01-10,SKU-B001,351.13
2024-01-11,SKU-B001,345.24
2024-01-12,SKU-B001,370.9
2024-01-13,SKU-B001,359.72
2024-01-14,SKU-B001,360.34
2024-01-15,SKU-B001,353.04
2024-01-16,SKU-B001,358.89
2024-01-17,SKU-B001,317.46
2024-01-18,SKU-B001,327.17
2024-01-19,SKU-B001,326.11
2024-01-20,SKU-B001,312.09
2024-01-21,SKU-B001,373.26
2024-01-22,SKU-B001,381.59
2024-01-23,SKU-B001,368.29
2024-01-24,SKU-B001,333.4
2024-01-25,SKU-B001,335.26
2024-01-26,SKU-B001,338.07
2024-01-27,SKU-B001,382.68
2024-01-28,SKU-B001,365.86
2024-01-29,SKU-B001,400.69
2024-01-30,SKU-B001,322.92
2024-01-31,SKU-B001,344.3
2024-02-01,SKU-B001,256.12
2024-02-02,SKU-B001,251.64
2024-02-03,SKU-B001,287.9
2024-02-04,SKU-B001,282.73
2024-02-05,SKU-B001,277.65
2024-02-06,SKU-B001,248.32
2024-02-07,SKU-B001,298.06
2024-02-08,SKU-B001,284.27
2024-02-09,SKU-B001,318.71
2024-02-10,SKU-B001,308.26
2024-02-11,SKU-B001,254.79
2024-02-12,SKU-B001,303.84
2024-02-13,SKU-B001,275.29
2024-02-14,SKU-B001,336.51
2024-02-15,SKU-B001,291.66
2024-02-16,SKU-B001,278.06
2024-02-17,SKU-B001,280.86
2024-02-18,SKU-B001,249.44
2024-02-19,SKU-B001,329.17
2024-02-20,SKU-B001,353.44
2024-02-21,SKU-B001,242.91
2024-02-22,SKU-B001,285.37
2024-02-23,SKU-B001,289.44
2024-02-24,SKU-B001,275.56
2024-02-25,SKU-B001,327.61
2024-02-26,SKU-B001,328.48
2024-02-27,SKU-B001,285.62
2024-02-28,SKU-B001,352.17
2024-02-29,SKU-B001,293.63
2024-03-01,SKU-B001,285.76
2024-03-02,SKU-B001,300.75
2024-03-03,SKU-B001,271.3
2024-03-04,SKU-B001,334.48
2024-03-05,SKU-B001,310.47
2024-03-06,SKU-B001,282.58
2024-03-07,SKU-B001,287.45
2024-03-08,SKU-B001,266.72
2024-03-09,SKU-B001,300.35
2024-03-10,SKU-B001,255.67
2024-03-11,SKU-B001,292.93
2024-03-12,SKU-B001,277.99
2024-03-13,SKU-B001,309.15
2024-03-14,SKU-B001,322.82
2024-03-15,SKU-B001,315.49
2024-03-16,SKU-B001,289.38
2024-03-17,SKU-B001,272.53
2024-03-18,SKU-B001,284.32
2024-03-19,SKU-B001,292.46
2024-03-20,SKU-B001,306.96
2024-03-21,SKU-B001,276.65
2024-03-22,SKU-B001,265.2
2024-03-23,SKU-B001,297.97
2024-03-24,SKU-B001,332.03
2024-03-25,SKU-B001,346.79
2023-01-01,SKU-B002,354.48
2023-01-02,SKU-B002,294.94
2023-01-03,SKU-B002,296.98
2023-01-04,SKU-B002,328.71
2023-01-05,SKU-B002,280.96
2023-01-06,SKU-B002,338.7
2023-01-07,SKU-B002,316.14
2023-01-08,SKU-B002,328.17
2023-01-09,SKU-B002,295.9
2023-01-10,SKU-B002,340.1
2023-01-11,SKU-B002,331.34
2023-01-12,SKU-B002,308.22
2023-01-13,SKU-B002,342.87
2023-01-14,SKU-B002,247.6
2023-01-15,SKU-B002,327.56
2023-01-16,SKU-B002,315.19
2023-01-17,SKU-B002,297.07
2023-01-18,SKU-B002,322.83
2023-01-19,SKU-B002,331.41
2023-01-20,SKU-B002,298.76
2023-01-21,SKU-B002,315.14
2023-01-22,SKU-B002,317.26
2023-01-23,SKU-B002,328.79
2023-01-24,SKU-B002,350.89
2023-01-25,SKU-B002,306.24
2023-01-26,SKU-B002,353.38
2023-01-27,SKU-B002,284.13
2023-01-28,SKU-B002,326.62
2023-01-29,SKU-B002,273.26
2023-01-30,SKU-B002,320.67
2023-01-31,SKU-B002,337.92
2023-02-01,SKU-B002,319.21
2023-02-02,SKU-B002,267.08
2023-02-03,SKU-B002,246.04
2023-02-04,SKU-B002,293.0
2023-02-05,SKU-B002,266.99
2023-02-06,SKU-B002,268.55
2023-02-07,SKU-B002,290.24
2023-02-08,SKU-B002,294.93
2023-02-09,SKU-B002,220.29
2023-02-10,SKU-B002,267.49
2023-02-11,SKU-B002,265.74
2023-02-12,SKU-B002,237.94
2023-02-13,SKU-B002,223.33
2023-02-14,SKU-B002,264.53
2023-02-15,SKU-B002,254.09
2023-02-16,SKU-B002,247.23
2023-02-17,SKU-B002,262.8
2023-02-18,SKU-B002,257.2
2023-02-19,SKU-B002,266.99
2023-02-20,SKU-B002,308.25
2023-02-21,SKU-B002,265.81
2023-02-22,SKU-B002,316.36
2023-02-23,SKU-B002,299.59
2023-02-24,SKU-B002,292.32
2023-02-25,SKU-B002,247.52
2023-02-26,SKU-B002,259.07
2023-02-27,SKU-B002,242.56
2023-02-28,SKU-B002,277.91
2023-03-01,SKU-B002,265.19
2023-03-02,SKU-B002,278.68
2023-03-03,SKU-B002,275.05
2023-03-04,SKU-B002,271.53
2023-03-05,SKU-B002,257.7
2023-03-06,SKU-B002,241.46
2023-03-07,SKU-B002,255.55
2023-03-08,SKU-B002,286.21
2023-03-09,SKU-B002,262.98
2023-03-10,SKU-B002,265.77
2023-03-11,SKU-B002,290.34
2023-03-12,SKU-B002,280.33
2023-03-13,SKU-B002,228.5
2023-03-14,SKU-B002,265.4
2023-03-15,SKU-B002,244.54
2023-03-16,SKU-B002,266.19
2023-03-17,SKU-B002,277.98
2023-03-18,SKU-B002,281.17
2023-03-19,SKU-B002,311.74
2023-03-20,SKU-B002,254.55
2023-03-21,SKU-B002,260.04
2023-03-22,SKU-B002,283.06
2023-03-23,SKU-B002,293.36
2023-03-24,SKU-B002,240.7
2023-03-25,SKU-B002,286.17
2023-03-26,SKU-B002,285.65
2023-03-27,SKU-B002,264.13
2023-03-28,SKU-B002,260.71
2023-03-29,SKU-B002,287.56
2023-03-30,SKU-B002,279.53
2023-03-31,SKU-B002,278.87
2023-04-01,SKU-B002,248.97
2023-04-02,SKU-B002,222.83
2023-04-03,SKU-B002,265.92
2023-04-04,SKU-B002,261.28
2023-04-05,SKU-B002,280.61
2023-04-06,SKU-B002,248.33
2023-04-07,SKU-B002,285.36
2023-04-08,SKU-B002,279.46
2023-04-09,SKU-B002,249.1
2023-04-10,SKU-B002,293.7
2023-04-11,SKU-B002,259.69
2023-04-12,SKU-B002,250.39
2023-04-13,SKU-B002,275.48
2023-04-14,SKU-B002,268.5
2023-04-15,SKU-B002,245.01
2023-04-16,SKU-B002,285.37
2023-04-17,SKU-B002,268.78
2023-04-18,SKU-B002,249.02
2023-04-19,SKU-B002,222.74
2023-04-20,SKU-B002,280.43
2023-04-21,SKU-B002,271.82
2023-04-22,SKU-B002,272.4
2023-04-23,SKU-B002,305.68
2023-04-24,SKU-B002,203.48
2023-04-25,SKU-B002,302.93
2023-04-26,SKU-B002,305.47
2023-04-27,SKU-B002,243.55
2023-04-28,SKU-B002,296.33
2023-04-29,SKU-B002,248.08
2023-04-30,SKU-B002,242.03
2023-05-01,SKU-B002,266.96
2023-05-02,SKU-B002,318.0
2023-05-03,SKU-B002,279.29
2023-05-04,SKU-B002,271.09
2023-05-05,SKU-B002,293.23
2023-05-06,SKU-B002,253.4
2023-05-07,SKU-B002,309.49
2023-05-08,SKU-B002,311.47
2023-05-09,SKU-B002,281.33
2023-05-10,SKU-B002,249.19
2023-05-11,SKU-B002,298.42
2023-05-12,SKU-B002,277.91
2023-05-13,SKU-B002,287.18
2023-05-14,SKU-B002,300.25
2023-05-15,SKU-B002,281.79
2023-05-16,SKU-B002,246.43
2023-05-17,SKU-B002,309.74
2023-05-18,SKU-B002,277.77
2023-05-19,SKU-B002,279.0
2023-05-20,SKU-B002,286.73
2023-05-21,SKU-B002,278.75
2023-05-22,SKU-B002,290.33
2023-05-23,SKU-B002,275.82
2023-05-24,SKU-B002,265.95
2023-05-25,SKU-B002,256.14
2023-05-26,SKU-B002,257.21
2023-05-27,SKU-B002,263.16
2023-05-28,SKU-B002,296.98
2023-05-29,SKU-B002,261.96
2023-05-30,SKU-B002,267.97
2023-05-31,SKU-B002,268.28
2023-06-01,SKU-B002,279.69
2023-06-02,SKU-B002,282.78
2023-06-03,SKU-B002,317.86
2023-06-04,SKU-B002,228.88
2023-06-05,SKU-B002,259.72
2023-06-06,SKU-B002,280.94
2023-06-07,SKU-B002,221.28
2023-06-08,SKU-B002,311.91
2023-06-09,SKU-B002,262.85
2023-06-10,SKU-B002,244.97
2023-06-11,SKU-B002,291.67
2023-06-12,SKU-B002,207.94
2023-06-13,SKU-B002,271.7
2023-06-14,SKU-B002,239.92
2023-06-15,SKU-B002,265.78
2023-06-16,SKU-B002,276.11
2023-06-17,SKU-B002,287.22
2023-06-18,SKU-B002,277.18
2023-06-19,SKU-B002,321.51
2023-06-20,SKU-B002,268.03
2023-06-21,SKU-B002,257.4
2023-06-22,SKU-B002,298.89
2023-06-23,SKU-B002,264.8
2023-06-24,SKU-B002,277.62
2023-06-25,SKU-B002,162.52
2023-06-26,SKU-B002,278.63
2023-06-27,SKU-B002,264.72
2023-06-28,SKU-B002,255.24
2023-06-29,SKU-B002,249.43
2023-06-30,SKU-B002,290.7
2023-07-01,SKU-B002,212.89
2023-07-02,SKU-B002,350.16
2023-07-03,SKU-B002,297.46
2023-07-04,SKU-B002,276.77
2023-07-05,SKU-B002,317.28
2023-07-06,SKU-B002,274.34
2023-07-07,SKU-B002,243.46
2023-07-08,SKU-B002,294.32
2023-07-09,SKU-B002,223.96
2023-07-10,SKU-B002,283.12
2023-07-11,SKU-B002,298.97
2023-07-12,SKU-B002,281.48
2023-07-13,SKU-B002,229.02
2023-07-14,SKU-B002,272.85
2023-07-15,SKU-B002,264.21
2023-07-16,SKU-B002,247.89
2023-07-17,SKU-B002,206.43
2023-07-18,SKU-B002,236.26
2023-07-19,SKU-B002,254.4
2023-07-20,SKU-B002,297.44
2023-07-21,SKU-B002,340.51
2023-07-22,SKU-B002,290.42
2023-07-23,SKU-B002,246.97
2023-07-24,SKU-B002,256.72
2023-07-25,SKU-B002,296.51
2023-07-26,SKU-B002,284.17
2023-07-27,SKU-B002,278.32
2023-07-28,SKU-B002,274.32
2023-07-29,SKU-B002,299.78
2023-07-30,SKU-B002,327.22
2023-07-31,SKU-B002,268.41
2023-08-01,SKU-B002,272.4
2023-08-02,SKU-B002,281.58
2023-08-03,SKU-B002,256.07
2023-08-04,SKU-B002,210.36
2023-08-05,SKU-B002,281.42
2023-08-06,SKU-B002,249.02
2023-08-07,SKU-B002,303.26
2023-08-08,SKU-B002,273.32
2023-08-09,SKU-B002,308.13
2023-08-10,SKU-B002,245.91
2023-08-11,SKU-B002,298.53
2023-08-12,SKU-B002,225.54
2023-08-13,SKU-B002,293.5
2023-08-14,SKU-B002,262.49
2023-08-15,SKU-B002,293.58
2023-08-16,SKU-B002,259.38
2023-08-17,SKU-B002,286.93
2023-08-18,SKU-B002,282.22
2023-08-19,SKU-B002,279.1
2023-08-20,SKU-B002,280.72
2023-08-21,SKU-B002,313.48
2023-08-22,SKU-B002,254.26
2023-08-23,SKU-B002,306.25
2023-08-24,SKU-B002,259.83
2023-08-25,SKU-B002,301.14
2023-08-26,SKU-B002,331.13
2023-08-27,SKU-B002,248.21
2023-08-28,SKU-B002,212.36
2023-08-29,SKU-B002,273.73
2023-08-30,SKU-B002,251.16
2023-08-31,SKU-B002,255.57
2023-09-01,SKU-B002,266.33
2023-09-02,SKU-B002,260.96
2023-09-03,SKU-B002,312.95
2023-09-04,SKU-B002,304.92
2023-09-05,SKU-B002,305.85
2023-09-06,SKU-B002,336.38
2023-09-07,SKU-B002,254.92
2023-09-08,SKU-B002,209.33
2023-09-09,SKU-B002,328.88
2023-09-10,SKU-B002,282.05
2023-09-11,SKU-B002,274.0
2023-09-12,SKU-B002,227.85
2023-09-13,SKU-B002,239.82
2023-09-14,SKU-B002,293.89
2023-09-15,SKU-B002,271.86
2023-09-16,SKU-B002,218.77
2023-09-17,SKU-B002,250.87
2023-09-18,SKU-B002,303.51
2023-09-19,SKU-B002,309.63
2023-09-20,SKU-B002,281.53
2023-09-21,SKU-B002,350.83
2023-09-22,SKU-B002,303.1
2023-09-23,SKU-B002,323.86
2023-09-24,SKU-B002,311.29
2023-09-25,SKU-B002,298.06
2023-09-26,SKU-B002,240.72
2023-09-27,SKU-B002,233.86
2023-09-28,SKU-B002,256.62
2023-09-29,SKU-B002,283.09
2023-09-30,SKU-B002,276.33
2023-10-01,SKU-B002,286.25
2023-10-02,SKU-B002,275.86
2023-10-03,SKU-B002,289.07
2023-10-04,SKU-B002,302.59
2023-10-05,SKU-B002,276.73
2023-10-06,SKU-B002,268.95
2023-10-07,SKU-B002,207.31
2023-10-08,SKU-B002,299.71
2023-10-09,SKU-B002,256.25
2023-10-10,SKU-B002,252.71
2023-10-11,SKU-B002,299.73
2023-10-12,SKU-B002,301.11
2023-10-13,SKU-B002,294.85
2023-10-14,SKU-B002,302.11
2023-10-15,SKU-B002,248.04
2023-10-16,SKU-B002,270.95
2023-10-17,SKU-B002,262.51
2023-10-18,SKU-B002,322.83
2023-10-19,SKU-B002,299.97
2023-10-20,SKU-B002,270.73
2023-10-21,SKU-B002,299.47
2023-10-22,SKU-B002,287.18
2023-10-23,SKU-B002,274.21
2023-10-24,SKU-B002,289.7
2023-10-25,SKU-B002,299.89
2023-10-26,SKU-B002,273.69
2023-10-27,SKU-B002,244.43
2023-10-28,SKU-B002,286.91
2023-10-29,SKU-B002,270.6
2023-10-30,SKU-B002,247.34
2023-10-31,SKU-B002,257.36
2023-11-01,SKU-B002,326.66
2023-11-02,SKU-B002,334.02
2023-11-03,SKU-B002,348.21
2023-11-04,SKU-B002,327.79
2023-11-05,SKU-B002,345.36
2023-11-06,SKU-B002,323.64
2023-11-07,SKU-B002,347.99
2023-11-08,SKU-B002,344.28
2023-11-09,SKU-B002,348.72
2023-11-10,SKU-B002,371.72
2023-11-11,SKU-B002,326.3
2023-11-12,SKU-B002,291.71
2023-11-13,SKU-B002,331.82
2023-11-14,SKU-B002,355.33
2023-11-15,SKU-B002,334.65
2023-11-16,SKU-B002,342.45
2023-11-17,SKU-B002,288.55
2023-11-18,SKU-B002,312.09
2023-11-19,SKU-B002,348.44
2023-11-20,SKU-B002,354.81
2023-11-21,SKU-B002,314.46
2023-11-22,SKU-B002,344.06
2023-11-23,SKU-B002,315.61
2023-11-24,SKU-B002,303.99
2023-11-25,SKU-B002,336.39
2023-11-26,SKU-B002,340.3
2023-11-27,SKU-B002,345.1
2023-11-28,SKU-B002,353.97
2023-11-29,SKU-B002,379.06
2023-11-30,SKU-B002,359.86
2023-12-01,SKU-B002,325.29
2023-12-02,SKU-B002,359.73
2023-12-03,SKU-B002,296.14
2023-12-04,SKU-B002,337.65
2023-12-05,SKU-B002,362.89
2023-12-06,SKU-B002,353.05
2023-12-07,SKU-B002,357.04
2023-12-08,SKU-B002,385.69
2023-12-09,SKU-B002,315.67
2023-12-10,SKU-B002,356.32
2023-12-11,SKU-B002,332.89
2023-12-12,SKU-B002,364.88
2023-12-13,SKU-B002,338.57
2023-12-14,SKU-B002,356.19
2023-12-15,SKU-B002,376.46
2023-12-16,SKU-B002,352.3
2023-12-17,SKU-B002,330.13
2023-12-18,SKU-B002,326.0
2023-12-19,SKU-B002,317.43
2023-12-20,SKU-B002,363.28
2023-12-21,SKU-B002,370.58
2023-12-22,SKU-B002,329.48
2023-12-23,SKU-B002,288.15
2023-12-24,SKU-B002,319.29
2023-12-25,SKU-B002,347.57
2023-12-26,SKU-B002,311.12
2023-12-27,SKU-B002,284.42
2023-12-28,SKU-B002,324.5
2023-12-29,SKU-B002,282.37
2023-12-30,SKU-B002,344.96
2023-12-31,SKU-B002,325.81
2024-01-01,SKU-B002,338.06
2024-01-02,SKU-B002,370.79
2024-01-03,SKU-B002,312.56
2024-01-04,SKU-B002,279.84
2024-01-05,SKU-B002,335.92
2024-01-06,SKU-B002,349.12
2024-01-07,SKU-B002,298.98
2024-01-08,SKU-B002,327.09
2024-01-09,SKU-B002,327.7
2024-01-10,SKU-B002,337.67
2024-01-11,SKU-B002,320.72
2024-01-12,SKU-B002,407.46
2024-01-13,SKU-B002,330.16
2024-01-14,SKU-B002,342.08
2024-01-15,SKU-B002,324.38
2024-01-16,SKU-B002,267.38
2024-01-17,SKU-B002,373.81
2024-01-18,SKU-B002,253.9
2024-01-19,SKU-B002,373.28
2024-01-20,SKU-B002,302.53
2024-01-21,SKU-B002,301.59
2024-01-22,SKU-B002,334.69
2024-01-23,SKU-B002,395.67
2024-01-24,SKU-B002,346.12
2024-01-25,SKU-B002,332.67
2024-01-26,SKU-B002,317.48
2024-01-27,SKU-B002,355.03
2024-01-28,SKU-B002,328.1
2024-01-29,SKU-B002,356.81
2024-01-30,SKU-B002,286.08
2024-01-31,SKU-B002,352.01
2024-02-01,SKU-B002,290.15
2024-02-02,SKU-B002,245.83
2024-02-03,SKU-B002,254.53
2024-02-04,SKU-B002,277.98
2024-02-05,SKU-B002,269.06
2024-02-06,SKU-B002,289.63
2024-02-07,SKU-B002,244.08
2024-02-08,SKU-B002,258.67
2024-02-09,SKU-B002,337.98
2024-02-10,SKU-B002,259.87
2024-02-11,SKU-B002,270.92
