fecha,sku,nombre,cantidad
2024-12-04,SKU-001,Aceite de Oliva 1L,30
2024-12-04,SKU-002,Arroz 5kg,72
2024-12-04,SKU-003,Leche Entera 1L,124
2024-12-04,SKU-004,Azucar 2kg,49
2024-12-04,SKU-005,Sal 1kg,28
2024-12-05,SKU-001,Aceite de Oliva 1L,24
2024-12-05,SKU-002,Arroz 5kg,82
2024-12-05,SKU-003,Leche Entera 1L,131
2024-12-05,SKU-004,Azucar 2kg,38
2024-12-05,SKU-005,Sal 1kg,29
2024-12-06,SKU-001,Aceite de Oliva 1L,21
2024-12-06,SKU-002,Arroz 5kg,72
2024-12-06,SKU-003,Leche Entera 1L,101
2024-12-06,SKU-004,Azucar 2kg,50
2024-12-06,SKU-005,Sal 1kg,33
2024-12-07,SKU-001,Aceite de Oliva 1L,34
2024-12-07,SKU-002,Arroz 5kg,78
2024-12-07,SKU-003,Leche Entera 1L,97
2024-12-07,SKU-004,Azucar 2kg,39
2024-12-07,SKU-005,Sal 1kg,33
2024-12-08,SKU-001,Aceite de Oliva 1L,13
2024-12-08,SKU-002,Arroz 5kg,53
2024-12-08,SKU-003,Leche Entera 1L,73
2024-12-08,SKU-004,Azucar 2kg,37
2024-12-08,SKU-005,Sal 1kg,19
2024-12-09,SKU-001,Aceite de Oliva 1L,29
2024-12-09,SKU-002,Arroz 5kg,89
2024-12-09,SKU-003,Leche Entera 1L,114
2024-12-09,SKU-004,Azucar 2kg,47
2024-12-09,SKU-005,Sal 1kg,26
2024-12-10,SKU-001,Aceite de Oliva 1L,24
2024-12-10,SKU-002,Arroz 5kg,78
2024-12-10,SKU-003,Leche Entera 1L,58
2024-12-10,SKU-004,Azucar 2kg,47
2024-12-10,SKU-005,Sal 1kg,31
2024-12-11,SKU-001,Aceite de Oliva 1L,19
2024-12-11,SKU-002,Arroz 5kg,69
2024-12-11,SKU-003,Leche Entera 1L,102
2024-12-11,SKU-004,Azucar 2kg,42
2024-12-11,SKU-005,Sal 1kg,29
2024-12-12,SKU-001,Aceite de Oliva 1L,21
2024-12-12,SKU-002,Arroz 5kg,72
2024-12-12,SKU-003,Leche Entera 1L,128
2024-12-12,SKU-004,Azucar 2kg,43
2024-12-12,SKU-005,Sal 1kg,30
2024-12-13,SKU-001,Aceite de Oliva 1L,24
2024-12-13,SKU-002,Arroz 5kg,84
2024-12-13,SKU-003,Leche Entera 1L,117
2024-12-13,SKU-004,Azucar 2kg,50
2024-12-13,SKU-005,Sal 1kg,31
2024-12-14,SKU-001,Aceite de Oliva 1L,29
2024-12-14,SKU-002,Arroz 5kg,91
2024-12-14,SKU-003,Leche Entera 1L,86
2024-12-14,SKU-004,Azucar 2kg,51
2024-12-14,SKU-005,Sal 1kg,35
2024-12-15,SKU-001,Aceite de Oliva 1L,15
2024-12-15,SKU-002,Arroz 5kg,57
2024-12-15,SKU-003,Leche Entera 1L,80
2024-12-15,SKU-004,Azucar 2kg,34
2024-12-15,SKU-005,Sal 1kg,22
2024-12-16,SKU-001,Aceite de Oliva 1L,23
2024-12-16,SKU-002,Arroz 5kg,93
2024-12-16,SKU-003,Leche Entera 1L,102
2024-12-16,SKU-004,Azucar 2kg,45
2024-12-16,SKU-005,Sal 1kg,33
2024-12-17,SKU-001,Aceite de Oliva 1L,33
2024-12-17,SKU-002,Arroz 5kg,78
2024-12-17,SKU-003,Leche Entera 1L,143
2024-12-17,SKU-004,Azucar 2kg,48
2024-12-17,SKU-005,Sal 1kg,27
2024-12-18,SKU-001,Aceite de Oliva 1L,22
2024-12-18,SKU-002,Arroz 5kg,73
2024-12-18,SKU-003,Leche Entera 1L,112
2024-12-18,SKU-004,Azucar 2kg,44
2024-12-18,SKU-005,Sal 1kg,31
2024-12-19,SKU-001,Aceite de Oliva 1L,31
2024-12-19,SKU-002,Arroz 5kg,87
2024-12-19,SKU-003,Leche Entera 1L,192
2024-12-19,SKU-004,Azucar 2kg,46
2024-12-19,SKU-005,Sal 1kg,33
2024-12-20,SKU-001,Aceite de Oliva 1L,28
2024-12-20,SKU-002,Arroz 5kg,97
2024-12-20,SKU-003,Leche Entera 1L,116
2024-12-20,SKU-004,Azucar 2kg,52
2024-12-20,SKU-005,Sal 1kg,36
2024-12-21,SKU-001,Aceite de Oliva 1L,24
2024-12-21,SKU-002,Arroz 5kg,84
2024-12-21,SKU-003,Leche Entera 1L,139
2024-12-21,SKU-004,Azucar 2kg,45
2024-12-21,SKU-005,Sal 1kg,29
2024-12-22,SKU-001,Aceite de Oliva 1L,24
2024-12-22,SKU-002,Arroz 5kg,58
2024-12-22,SKU-003,Leche Entera 1L,120
2024-12-22,SKU-004,Azucar 2kg,31
2024-12-22,SKU-005,Sal 1kg,22
2024-12-23,SKU-001,Aceite de Oliva 1L,30
2024-12-23,SKU-002,Arroz 5kg,84
2024-12-23,SKU-003,Leche Entera 1L,105
2024-12-23,SKU-004,Azucar 2kg,44
2024-12-23,SKU-005,Sal 1kg,33
2024-12-24,SKU-001,Aceite de Oliva 1L,24
2024-12-24,SKU-002,Arroz 5kg,87
2024-12-24,SKU-003,Leche Entera 1L,71
2024-12-24,SKU-004,Azucar 2kg,45
2024-12-24,SKU-005,Sal 1kg,32
2024-12-25,SKU-001,Aceite de Oliva 1L,25
2024-12-25,SKU-002,Arroz 5kg,78
2024-12-25,SKU-003,Leche Entera 1L,107
2024-12-25,SKU-004,Azucar 2kg,49
2024-12-25,SKU-005,Sal 1kg,36
2024-12-26,SKU-001,Aceite de Oliva 1L,21
2024-12-26,SKU-002,Arroz 5kg,84
2024-12-26,SKU-003,Leche Entera 1L,156
2024-12-26,SKU-004,Azucar 2kg,51
2024-12-26,SKU-005,Sal 1kg,32
2024-12-27,SKU-001,Aceite de Oliva 1L,25
2024-12-27,SKU-002,Arroz 5kg,87
2024-12-27,SKU-003,Leche Entera 1L,128
2024-12-27,SKU-004,Azucar 2kg,36
2024-12-27,SKU-005,Sal 1kg,31
2024-12-28,SKU-001,Aceite de Oliva 1L,19
2024-12-28,SKU-002,Arroz 5kg,99
2024-12-28,SKU-003,Leche Entera 1L,153
2024-12-28,SKU-004,Azucar 2kg,45
2024-12-28,SKU-005,Sal 1kg,35
2024-12-29,SKU-001,Aceite de Oliva 1L,26
2024-12-29,SKU-002,Arroz 5kg,58
2024-12-29,SKU-003,Leche Entera 1L,117
2024-12-29,SKU-004,Azucar 2kg,36
2024-12-29,SKU-005,Sal 1kg,23
2024-12-30,SKU-001,Aceite de Oliva 1L,23
2024-12-30,SKU-002,Arroz 5kg,84
2024-12-30,SKU-003,Leche Entera 1L,123
2024-12-30,SKU-004,Azucar 2kg,36
2024-12-30,SKU-005,Sal 1kg,35
2024-12-31,SKU-001,Aceite de Oliva 1L,27
2024-12-31,SKU-002,Arroz 5kg,93
2024-12-31,SKU-003,Leche Entera 1L,123
2024-12-31,SKU-004,Azucar 2kg,68
2024-12-31,SKU-005,Sal 1kg,29
2025-01-01,SKU-001,Aceite de Oliva 1L,24
2025-01-01,SKU-002,Arroz 5kg,96
2025-01-01,SKU-003,Leche Entera 1L,197
2025-01-01,SKU-004,Azucar 2kg,44
2025-01-01,SKU-005,Sal 1kg,38
2025-01-02,SKU-001,Aceite de Oliva 1L,24
2025-01-02,SKU-002,Arroz 5kg,101
2025-01-02,SKU-003,Leche Entera 1L,137
2025-01-02,SKU-004,Azucar 2kg,64
2025-01-02,SKU-005,Sal 1kg,38
2025-01-03,SKU-001,Aceite de Oliva 1L,25
2025-01-03,SKU-002,Arroz 5kg,117
2025-01-03,SKU-003,Leche Entera 1L,105
2025-01-03,SKU-004,Azucar 2kg,49
2025-01-03,SKU-005,Sal 1kg,39
2025-01-04,SKU-001,Aceite de Oliva 1L,25
2025-01-04,SKU-002,Arroz 5kg,85
2025-01-04,SKU-003,Leche Entera 1L,140
2025-01-04,SKU-004,Azucar 2kg,54
2025-01-04,SKU-005,Sal 1kg,35
2025-01-05,SKU-001,Aceite de Oliva 1L,18
2025-01-05,SKU-002,Arroz 5kg,65
2025-01-05,SKU-003,Leche Entera 1L,108
2025-01-05,SKU-004,Azucar 2kg,42
2025-01-05,SKU-005,Sal 1kg,25
2025-01-06,SKU-001,Aceite de Oliva 1L,23
2025-01-06,SKU-002,Arroz 5kg,92
2025-01-06,SKU-003,Leche Entera 1L,120
2025-01-06,SKU-004,Azucar 2kg,60
2025-01-06,SKU-005,Sal 1kg,30
2025-01-07,SKU-001,Aceite de Oliva 1L,31
2025-01-07,SKU-002,Arroz 5kg,82
2025-01-07,SKU-003,Leche Entera 1L,173
2025-01-07,SKU-004,Azucar 2kg,57
2025-01-07,SKU-005,Sal 1kg,35
2025-01-08,SKU-001,Aceite de Oliva 1L,31
2025-01-08,SKU-002,Arroz 5kg,89
2025-01-08,SKU-003,Leche Entera 1L,158
2025-01-08,SKU-004,Azucar 2kg,52
2025-01-08,SKU-005,Sal 1kg,37
2025-01-09,SKU-001,Aceite de Oliva 1L,29
2025-01-09,SKU-002,Arroz 5kg,70
2025-01-09,SKU-003,Leche Entera 1L,125
2025-01-09,SKU-004,Azucar 2kg,62
2025-01-09,SKU-005,Sal 1kg,39
2025-01-10,SKU-001,Aceite de Oliva 1L,30
2025-01-10,SKU-002,Arroz 5kg,92
2025-01-10,SKU-003,Leche Entera 1L,131
2025-01-10,SKU-004,Azucar 2kg,57
2025-01-10,SKU-005,Sal 1kg,37
2025-01-11,SKU-001,Aceite de Oliva 1L,25
2025-01-11,SKU-002,Arroz 5kg,100
2025-01-11,SKU-003,Leche Entera 1L,176
2025-01-11,SKU-004,Azucar 2kg,47
2025-01-11,SKU-005,Sal 1kg,35
2025-01-12,SKU-001,Aceite de Oliva 1L,22
2025-01-12,SKU-002,Arroz 5kg,71
2025-01-12,SKU-003,Leche Entera 1L,91
2025-01-12,SKU-004,Azucar 2kg,35
2025-01-12,SKU-005,Sal 1kg,24
2025-01-13,SKU-001,Aceite de Oliva 1L,31
2025-01-13,SKU-002,Arroz 5kg,99
2025-01-13,SKU-003,Leche Entera 1L,142
2025-01-13,SKU-004,Azucar 2kg,45
2025-01-13,SKU-005,Sal 1kg,33
2025-01-14,SKU-001,Aceite de Oliva 1L,33
2025-01-14,SKU-002,Arroz 5kg,84
2025-01-14,SKU-003,Leche Entera 1L,150
2025-01-14,SKU-004,Azucar 2kg,51
2025-01-14,SKU-005,Sal 1kg,34
2025-01-15,SKU-001,Aceite de Oliva 1L,30
2025-01-15,SKU-002,Arroz 5kg,112
2025-01-15,SKU-003,Leche Entera 1L,152
2025-01-15,SKU-004,Azucar 2kg,52
2025-01-15,SKU-005,Sal 1kg,32
2025-01-16,SKU-001,Aceite de Oliva 1L,32
2025-01-16,SKU-002,Arroz 5kg,107
2025-01-16,SKU-003,Leche Entera 1L,162
2025-01-16,SKU-004,Azucar 2kg,62
2025-01-16,SKU-005,Sal 1kg,38
2025-01-17,SKU-001,Aceite de Oliva 1L,24
2025-01-17,SKU-002,Arroz 5kg,96
2025-01-17,SKU-003,Leche Entera 1L,161
2025-01-17,SKU-004,Azucar 2kg,59
2025-01-17,SKU-005,Sal 1kg,35
2025-01-18,SKU-001,Aceite de Oliva 1L,30
2025-01-18,SKU-002,Arroz 5kg,101
2025-01-18,SKU-003,Leche Entera 1L,183
2025-01-18,SKU-004,Azucar 2kg,61
2025-01-18,SKU-005,Sal 1kg,38
2025-01-19,SKU-001,Aceite de Oliva 1L,23
2025-01-19,SKU-002,Arroz 5kg,61
2025-01-19,SKU-003,Leche Entera 1L,80
2025-01-19,SKU-004,Azucar 2kg,38
2025-01-19,SKU-005,Sal 1kg,28
2025-01-20,SKU-001,Aceite de Oliva 1L,33
2025-01-20,SKU-002,Arroz 5kg,104
2025-01-20,SKU-003,Leche Entera 1L,103
2025-01-20,SKU-004,Azucar 2kg,46
2025-01-20,SKU-005,Sal 1kg,40
2025-01-21,SKU-001,Aceite de Oliva 1L,31
2025-01-21,SKU-002,Arroz 5kg,86
2025-01-21,SKU-003,Leche Entera 1L,174
2025-01-21,SKU-004,Azucar 2kg,57
2025-01-21,SKU-005,Sal 1kg,46
2025-01-22,SKU-001,Aceite de Oliva 1L,37
2025-01-22,SKU-002,Arroz 5kg,103
2025-01-22,SKU-003,Leche Entera 1L,144
2025-01-22,SKU-004,Azucar 2kg,57
2025-01-22,SKU-005,Sal 1kg,37
2025-01-23,SKU-001,Aceite de Oliva 1L,24
2025-01-23,SKU-002,Arroz 5kg,109
2025-01-23,SKU-003,Leche Entera 1L,158
2025-01-23,SKU-004,Azucar 2kg,38
2025-01-23,SKU-005,Sal 1kg,35
2025-01-24,SKU-001,Aceite de Oliva 1L,27
2025-01-24,SKU-002,Arroz 5kg,110
2025-01-24,SKU-003,Leche Entera 1L,149
2025-01-24,SKU-004,Azucar 2kg,66
2025-01-24,SKU-005,Sal 1kg,33
2025-01-25,SKU-001,Aceite de Oliva 1L,26
2025-01-25,SKU-002,Arroz 5kg,111
2025-01-25,SKU-003,Leche Entera 1L,131
2025-01-25,SKU-004,Azucar 2kg,49
2025-01-25,SKU-005,Sal 1kg,36
2025-01-26,SKU-001,Aceite de Oliva 1L,20
2025-01-26,SKU-002,Arroz 5kg,75
2025-01-26,SKU-003,Leche Entera 1L,130
2025-01-26,SKU-004,Azucar 2kg,32
2025-01-26,SKU-005,Sal 1kg,26
2025-01-27,SKU-001,Aceite de Oliva 1L,32
2025-01-27,SKU-002,Arroz 5kg,102
2025-01-27,SKU-003,Leche Entera 1L,178
2025-01-27,SKU-004,Azucar 2kg,58
2025-01-27,SKU-005,Sal 1kg,36
2025-01-28,SKU-001,Aceite de Oliva 1L,27
2025-01-28,SKU-002,Arroz 5kg,83
2025-01-28,SKU-003,Leche Entera 1L,141
2025-01-28,SKU-004,Azucar 2kg,57
2025-01-28,SKU-005,Sal 1kg,41
2025-01-29,SKU-001,Aceite de Oliva 1L,30
2025-01-29,SKU-002,Arroz 5kg,126
2025-01-29,SKU-003,Leche Entera 1L,151
2025-01-29,SKU-004,Azucar 2kg,54
2025-01-29,SKU-005,Sal 1kg,40
2025-01-30,SKU-001,Aceite de Oliva 1L,27
2025-01-30,SKU-002,Arroz 5kg,105
2025-01-30,SKU-003,Leche Entera 1L,90
2025-01-30,SKU-004,Azucar 2kg,62
2025-01-30,SKU-005,Sal 1kg,39
2025-01-31,SKU-001,Aceite de Oliva 1L,33
2025-01-31,SKU-002,Arroz 5kg,105
2025-01-31,SKU-003,Leche Entera 1L,115
2025-01-31,SKU-004,Azucar 2kg,52
2025-01-31,SKU-005,Sal 1kg,44
2025-02-01,SKU-001,Aceite de Oliva 1L,35
2025-02-01,SKU-002,Arroz 5kg,97
2025-02-01,SKU-003,Leche Entera 1L,168
2025-02-01,SKU-004,Azucar 2kg,61
2025-02-01,SKU-005,Sal 1kg,45
2025-02-02,SKU-001,Aceite de Oliva 1L,27
2025-02-02,SKU-002,Arroz 5kg,76
2025-02-02,SKU-003,Leche Entera 1L,99
2025-02-02,SKU-004,Azucar 2kg,50
2025-02-02,SKU-005,Sal 1kg,27
2025-02-03,SKU-001,Aceite de Oliva 1L,28
2025-02-03,SKU-002,Arroz 5kg,92
2025-02-03,SKU-003,Leche Entera 1L,130
2025-02-03,SKU-004,Azucar 2kg,56
2025-02-03,SKU-005,Sal 1kg,42
2025-02-04,SKU-001,Aceite de Oliva 1L,37
2025-02-04,SKU-002,Arroz 5kg,117
2025-02-04,SKU-003,Leche Entera 1L,162
2025-02-04,SKU-004,Azucar 2kg,65
2025-02-04,SKU-005,Sal 1kg,46
2025-02-05,SKU-001,Aceite de Oliva 1L,37
2025-02-05,SKU-002,Arroz 5kg,122
2025-02-05,SKU-003,Leche Entera 1L,110
2025-02-05,SKU-004,Azucar 2kg,54
2025-02-05,SKU-005,Sal 1kg,37
2025-02-06,SKU-001,Aceite de Oliva 1L,20
2025-02-06,SKU-002,Arroz 5kg,106
2025-02-06,SKU-003,Leche Entera 1L,203
2025-02-06,SKU-004,Azucar 2kg,56
2025-02-06,SKU-005,Sal 1kg,40
2025-02-07,SKU-001,Aceite de Oliva 1L,29
2025-02-07,SKU-002,Arroz 5kg,101
2025-02-07,SKU-003,Leche Entera 1L,168
2025-02-07,SKU-004,Azucar 2kg,51
2025-02-07,SKU-005,Sal 1kg,44
2025-02-08,SKU-001,Aceite de Oliva 1L,24
2025-02-08,SKU-002,Arroz 5kg,110
2025-02-08,SKU-003,Leche Entera 1L,144
2025-02-08,SKU-004,Azucar 2kg,71
2025-02-08,SKU-005,Sal 1kg,42
2025-02-09,SKU-001,Aceite de Oliva 1L,16
2025-02-09,SKU-002,Arroz 5kg,57
2025-02-09,SKU-003,Leche Entera 1L,90
2025-02-09,SKU-004,Azucar 2kg,40
2025-02-09,SKU-005,Sal 1kg,28
2025-02-10,SKU-001,Aceite de Oliva 1L,34
2025-02-10,SKU-002,Arroz 5kg,114
2025-02-10,SKU-003,Leche Entera 1L,117
2025-02-10,SKU-004,Azucar 2kg,47
2025-02-10,SKU-005,Sal 1kg,41
2025-02-11,SKU-001,Aceite de Oliva 1L,32
2025-02-11,SKU-002,Arroz 5kg,106
2025-02-11,SKU-003,Leche Entera 1L,141
2025-02-11,SKU-004,Azucar 2kg,59
2025-02-11,SKU-005,Sal 1kg,45
2025-02-12,SKU-001,Aceite de Oliva 1L,26
2025-02-12,SKU-002,Arroz 5kg,95
2025-02-12,SKU-003,Leche Entera 1L,183
2025-02-12,SKU-004,Azucar 2kg,72
2025-02-12,SKU-005,Sal 1kg,40
2025-02-13,SKU-001,Aceite de Oliva 1L,27
2025-02-13,SKU-002,Arroz 5kg,87
2025-02-13,SKU-003,Leche Entera 1L,171
2025-02-13,SKU-004,Azucar 2kg,52
2025-02-13,SKU-005,Sal 1kg,48
2025-02-14,SKU-001,Aceite de Oliva 1L,46
2025-02-14,SKU-002,Arroz 5kg,111
2025-02-14,SKU-003,Leche Entera 1L,179
2025-02-14,SKU-004,Azucar 2kg,60
2025-02-14,SKU-005,Sal 1kg,44
2025-02-15,SKU-001,Aceite de Oliva 1L,34
2025-02-15,SKU-002,Arroz 5kg,110
2025-02-15,SKU-003,Leche Entera 1L,208
2025-02-15,SKU-004,Azucar 2kg,66
2025-02-15,SKU-005,Sal 1kg,48
2025-02-16,SKU-001,Aceite de Oliva 1L,18
2025-02-16,SKU-002,Arroz 5kg,72
2025-02-16,SKU-003,Leche Entera 1L,94
2025-02-16,SKU-004,Azucar 2kg,47
2025-02-16,SKU-005,Sal 1kg,28
2025-02-17,SKU-001,Aceite de Oliva 1L,37
2025-02-17,SKU-002,Arroz 5kg,97
2025-02-17,SKU-003,Leche Entera 1L,162
2025-02-17,SKU-004,Azucar 2kg,79
2025-02-17,SKU-005,Sal 1kg,47
2025-02-18,SKU-001,Aceite de Oliva 1L,25
2025-02-18,SKU-002,Arroz 5kg,114
2025-02-18,SKU-003,Leche Entera 1L,192
2025-02-18,SKU-004,Azucar 2kg,58
2025-02-18,SKU-005,Sal 1kg,38
2025-02-19,SKU-001,Aceite de Oliva 1L,38
2025-02-19,SKU-002,Arroz 5kg,112
2025-02-19,SKU-003,Leche Entera 1L,184
2025-02-19,SKU-004,Azucar 2kg,61
2025-02-19,SKU-005,Sal 1kg,49
2025-02-20,SKU-001,Aceite de Oliva 1L,30
2025-02-20,SKU-002,Arroz 5kg,105
2025-02-20,SKU-003,Leche Entera 1L,183
2025-02-20,SKU-004,Azucar 2kg,68
2025-02-20,SKU-005,Sal 1kg,37
2025-02-21,SKU-001,Aceite de Oliva 1L,41
2025-02-21,SKU-002,Arroz 5kg,95
2025-02-21,SKU-003,Leche Entera 1L,167
2025-02-21,SKU-004,Azucar 2kg,60
2025-02-21,SKU-005,Sal 1kg,39
2025-02-22,SKU-001,Aceite de Oliva 1L,41
2025-02-22,SKU-002,Arroz 5kg,85
2025-02-22,SKU-003,Leche Entera 1L,143
2025-02-22,SKU-004,Azucar 2kg,56
2025-02-22,SKU-005,Sal 1kg,45
2025-02-23,SKU-001,Aceite de Oliva 1L,30
2025-02-23,SKU-002,Arroz 5kg,84
2025-02-23,SKU-003,Leche Entera 1L,150
2025-02-23,SKU-004,Azucar 2kg,32
2025-02-23,SKU-005,Sal 1kg,30
2025-02-24,SKU-001,Aceite de Oliva 1L,28
2025-02-24,SKU-002,Arroz 5kg,108
2025-02-24,SKU-003,Leche Entera 1L,176
2025-02-24,SKU-004,Azucar 2kg,64
2025-02-24,SKU-005,Sal 1kg,47
2025-02-25,SKU-001,Aceite de Oliva 1L,25
2025-02-25,SKU-002,Arroz 5kg,103
2025-02-25,SKU-003,Leche Entera 1L,119
2025-02-25,SKU-004,Azucar 2kg,51
2025-02-25,SKU-005,Sal 1kg,46
2025-02-26,SKU-001,Aceite de Oliva 1L,36
2025-02-26,SKU-002,Arroz 5kg,130
2025-02-26,SKU-003,Leche Entera 1L,209
2025-02-26,SKU-004,Azucar 2kg,64
2025-02-26,SKU-005,Sal 1kg,39
2025-02-27,SKU-001,Aceite de Oliva 1L,41
2025-02-27,SKU-002,Arroz 5kg,105
2025-02-27,SKU-003,Leche Entera 1L,129
2025-02-27,SKU-004,Azucar 2kg,55
2025-02-27,SKU-005,Sal 1kg,43
2025-02-28,SKU-001,Aceite de Oliva 1L,42
2025-02-28,SKU-002,Arroz 5kg,114
2025-02-28,SKU-003,Leche Entera 1L,211
2025-02-28,SKU-004,Azucar 2kg,64
2025-02-28,SKU-005,Sal 1kg,41
2025-03-01,SKU-001,Aceite de Oliva 1L,50
2025-03-01,SKU-002,Arroz 5kg,134
2025-03-01,SKU-003,Leche Entera 1L,177
2025-03-01,SKU-004,Azucar 2kg,57
2025-03-01,SKU-005,Sal 1kg,37
2025-03-02,SKU-001,Aceite de Oliva 1L,26
2025-03-02,SKU-002,Arroz 5kg,78
2025-03-02,SKU-003,Leche Entera 1L,131
2025-03-02,SKU-004,Azucar 2kg,47
2025-03-02,SKU-005,Sal 1kg,31
2025-03-03,SKU-001,Aceite de Oliva 1L,42
2025-03-03,SKU-002,Arroz 5kg,118
2025-03-03,SKU-003,Leche Entera 1L,146
2025-03-03,SKU-004,Azucar 2kg,58
2025-03-03,SKU-005,Sal 1kg,45
2025-03-04,SKU-001,Aceite de Oliva 1L,30
2025-03-04,SKU-002,Arroz 5kg,122
2025-03-04,SKU-003,Leche Entera 1L,196
2025-03-04,SKU-004,Azucar 2kg,64
2025-03-04,SKU-005,Sal 1kg,40
2025-03-05,SKU-001,Aceite de Oliva 1L,26
2025-03-05,SKU-002,Arroz 5kg,102
2025-03-05,SKU-003,Leche Entera 1L,116
2025-03-05,SKU-004,Azucar 2kg,65
2025-03-05,SKU-005,Sal 1kg,41
2025-03-06,SKU-001,Aceite de Oliva 1L,31
2025-03-06,SKU-002,Arroz 5kg,125
2025-03-06,SKU-003,Leche Entera 1L,176
2025-03-06,SKU-004,Azucar 2kg,65
2025-03-06,SKU-005,Sal 1kg,45
2025-03-07,SKU-001,Aceite de Oliva 1L,41
2025-03-07,SKU-002,Arroz 5kg,97
2025-03-07,SKU-003,Leche Entera 1L,197
2025-03-07,SKU-004,Azucar 2kg,51
2025-03-07,SKU-005,Sal 1kg,40
2025-03-08,SKU-001,Aceite de Oliva 1L,41
2025-03-08,SKU-002,Arroz 5kg,123
2025-03-08,SKU-003,Leche Entera 1L,196
2025-03-08,SKU-004,Azucar 2kg,66
2025-03-08,SKU-005,Sal 1kg,48
2025-03-09,SKU-001,Aceite de Oliva 1L,19
2025-03-09,SKU-002,Arroz 5kg,78
2025-03-09,SKU-003,Leche Entera 1L,122
2025-03-09,SKU-004,Azucar 2kg,57
2025-03-09,SKU-005,Sal 1kg,33
2025-03-10,SKU-001,Aceite de Oliva 1L,42
2025-03-10,SKU-002,Arroz 5kg,107
2025-03-10,SKU-003,Leche Entera 1L,251
2025-03-10,SKU-004,Azucar 2kg,69
2025-03-10,SKU-005,Sal 1kg,40
2025-03-11,SKU-001,Aceite de Oliva 1L,49
2025-03-11,SKU-002,Arroz 5kg,99
2025-03-11,SKU-003,Leche Entera 1L,143
2025-03-11,SKU-004,Azucar 2kg,63
2025-03-11,SKU-005,Sal 1kg,40
2025-03-12,SKU-001,Aceite de Oliva 1L,39
2025-03-12,SKU-002,Arroz 5kg,119
2025-03-12,SKU-003,Leche Entera 1L,178
2025-03-12,SKU-004,Azucar 2kg,80
2025-03-12,SKU-005,Sal 1kg,38
2025-03-13,SKU-001,Aceite de Oliva 1L,44
2025-03-13,SKU-002,Arroz 5kg,107
2025-03-13,SKU-003,Leche Entera 1L,225
2025-03-13,SKU-004,Azucar 2kg,80
2025-03-13,SKU-005,Sal 1kg,52
2025-03-14,SKU-001,Aceite de Oliva 1L,35
2025-03-14,SKU-002,Arroz 5kg,103
2025-03-14,SKU-003,Leche Entera 1L,186
2025-03-14,SKU-004,Azucar 2kg,65
2025-03-14,SKU-005,Sal 1kg,37
2025-03-15,SKU-001,Aceite de Oliva 1L,40
2025-03-15,SKU-002,Arroz 5kg,106
2025-03-15,SKU-003,Leche Entera 1L,225
2025-03-15,SKU-004,Azucar 2kg,73
2025-03-15,SKU-005,Sal 1kg,43
2025-03-16,SKU-001,Aceite de Oliva 1L,26
2025-03-16,SKU-002,Arroz 5kg,80
2025-03-16,SKU-003,Leche Entera 1L,111
2025-03-16,SKU-004,Azucar 2kg,63
2025-03-16,SKU-005,Sal 1kg,28
2025-03-17,SKU-001,Aceite de Oliva 1L,37
2025-03-17,SKU-002,Arroz 5kg,128
2025-03-17,SKU-003,Leche Entera 1L,162
2025-03-17,SKU-004,Azucar 2kg,61
2025-03-17,SKU-005,Sal 1kg,39
2025-03-18,SKU-001,Aceite de Oliva 1L,43
2025-03-18,SKU-002,Arroz 5kg,125
2025-03-18,SKU-003,Leche Entera 1L,192
2025-03-18,SKU-004,Azucar 2kg,54
2025-03-18,SKU-005,Sal 1kg,46
2025-03-19,SKU-001,Aceite de Oliva 1L,38
2025-03-19,SKU-002,Arroz 5kg,113
2025-03-19,SKU-003,Leche Entera 1L,127
2025-03-19,SKU-004,Azucar 2kg,65
2025-03-19,SKU-005,Sal 1kg,41
2025-03-20,SKU-001,Aceite de Oliva 1L,37
2025-03-20,SKU-002,Arroz 5kg,118
2025-03-20,SKU-003,Leche Entera 1L,164
2025-03-20,SKU-004,Azucar 2kg,73
2025-03-20,SKU-005,Sal 1kg,44
2025-03-21,SKU-001,Aceite de Oliva 1L,40
2025-03-21,SKU-002,Arroz 5kg,122
2025-03-21,SKU-003,Leche Entera 1L,212
2025-03-21,SKU-004,Azucar 2kg,58
2025-03-21,SKU-005,Sal 1kg,43
2025-03-22,SKU-001,Aceite de Oliva 1L,42
2025-03-22,SKU-002,Arroz 5kg,119
2025-03-22,SKU-003,Leche Entera 1L,216
2025-03-22,SKU-004,Azucar 2kg,72
2025-03-22,SKU-005,Sal 1kg,42
2025-03-23,SKU-001,Aceite de Oliva 1L,29
2025-03-23,SKU-002,Arroz 5kg,80
2025-03-23,SKU-003,Leche Entera 1L,147
2025-03-23,SKU-004,Azucar 2kg,57
2025-03-23,SKU-005,Sal 1kg,34
2025-03-24,SKU-001,Aceite de Oliva 1L,49
2025-03-24,SKU-002,Arroz 5kg,99
2025-03-24,SKU-003,Leche Entera 1L,157
2025-03-24,SKU-004,Azucar 2kg,64
2025-03-24,SKU-005,Sal 1kg,43
2025-03-25,SKU-001,Aceite de Oliva 1L,39
2025-03-25,SKU-002,Arroz 5kg,113
2025-03-25,SKU-003,Leche Entera 1L,216
2025-03-25,SKU-004,Azucar 2kg,74
2025-03-25,SKU-005,Sal 1kg,46
2025-03-26,SKU-001,Aceite de Oliva 1L,31
2025-03-26,SKU-002,Arroz 5kg,124
2025-03-26,SKU-003,Leche Entera 1L,201
